date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrolments,total_enrolments_growth_rate_1m,total_enrolments_ma_3m,total_enrolments_ma_6m,total_enrolments_ma_12m,total_enrolments_volatility_6m,total_enrolments_seasonal_index,rolling_mean,rolling_std,zscore,anomaly_zscore,anomaly_severity_zscore
2025-05-11,Rajasthan,Jhalawar,326034,5,0,0,5,25.0,7.333333333333333,5.333333333333333,4.916666666666667,539.165891201135,101.69491525423727,4.916666666666667,3.72847356856866,0.0223505227543625,0,0.0223505227543625
,Haryana,Gurgaon,122015,2,2,0,4,-77.77777777777779,8.333333333333334,8.333333333333334,8.25,240.92414883993212,48.48484848484848,8.25,6.166257152659068,-0.6892349596817053,0,0.6892349596817053
2025-12-11,West Bengal,Darjeeling,735231,1,0,0,1,-88.88888888888889,3.6666666666666665,2.6666666666666665,2.9166666666666665,338.6732768869821,34.285714285714285,2.9166666666666665,3.918680977835106,-0.4891101565827229,0,0.4891101565827229
2025-05-11,Karnataka,Uttara Kannada,581327,1,0,0,1,0.0,1.0,1.5,1.4166666666666667,37.14336588988163,70.58823529411764,1.4166666666666667,0.6685579234215175,-0.6232319625115916,0,0.6232319625115916
,Chhattisgarh,Gariyaband,493888,1,1,0,2,100.0,3.0,3.333333333333333,5.666666666666667,225.49690060083515,35.29411764705882,5.666666666666667,3.52480388450796,-1.0402470000621071,0,1.0402470000621071
2025-08-09,Chhattisgarh,Koriya,497451,1,1,0,2,100.0,1.6666666666666667,3.1666666666666665,3.333333333333333,256.5946537372332,60.0,3.333333333333333,3.025147128903841,-0.4407499128204272,0,0.4407499128204272
,Maharashtra,Parbhani,431536,6,0,0,6,-57.14285714285714,9.666666666666666,6.333333333333333,6.25,109.44978711670826,96.0,6.25,4.114829058638736,-0.0607558652953386,0,0.0607558652953386
,Chhattisgarh,Dantewada,494551,0,1,0,1,0.0,1.0,1.6666666666666667,1.3333333333333333,56.19081248217831,75.0,1.3333333333333333,0.6513389472789237,-0.5117663157191635,0,0.5117663157191635
,Bihar,Araria,854333,20,0,0,20,566.6666666666667,21.0,14.833333333333334,17.916666666666668,257.6516840708733,111.6279069767442,17.916666666666668,12.62363103889163,0.1650343967527944,0,0.1650343967527944
,Karnataka,Shimoga,577401,2,2,0,4,300.0,2.333333333333333,2.333333333333333,2.0,199.03935959168135,200.0,2.0,1.4770978917519937,1.3540064007726595,0,1.3540064007726595
2025-01-09,West Bengal,Darjeeling,734434,12,4,0,16,300.0,7.0,5.166666666666667,4.333333333333333,177.9093546533376,369.2307692307692,4.333333333333333,4.579268169662395,2.547714227342748,0,2.547714227342748
2025-09-11,Tamil Nadu,Vellore,632509,3,0,0,3,200.0,3.0,2.333333333333333,1.8333333333333333,116.62697737595592,163.63636363636363,1.8333333333333333,1.2673044646261709,0.9205890922279752,0,0.9205890922279752
2025-09-09,Rajasthan,Nagaur,341028,3,4,0,7,39.99999999999999,5.0,10.666666666666666,11.916666666666666,156.1532003186931,58.74125874125874,11.916666666666666,13.26963953291376,-0.3705199869575553,0,0.3705199869575553
,Telangana,Medchal-malkajgiri,500098,1,1,0,2,-71.42857142857143,6.333333333333333,6.833333333333333,6.0,50.12908507112565,33.33333333333333,6.0,2.374102701309191,-1.6848470783484697,0,1.6848470783484697
,Uttar Pradesh,Muzaffarnagar,251203,1,1,0,2,-60.0,4.666666666666667,3.0,4.0,119.97165198042347,50.0,4.0,3.2192602199286657,-0.621260744198031,0,0.621260744198031
2025-07-11,Haryana,Panchkula,134205,2,0,0,2,100.0,1.3333333333333333,2.0,1.6666666666666667,174.4037461371363,120.0,1.6666666666666667,1.1547005383792508,0.288675134594813,0,0.288675134594813
,Jharkhand,East Singhbhum,831004,4,0,0,4,0.0,4.0,5.333333333333333,5.666666666666667,60.71990714716647,70.58823529411764,5.666666666666667,2.3484359721209893,-0.7096921893771783,0,0.7096921893771783
2025-12-11,Bihar,Bhagalpur,813222,1,1,0,2,-33.333333333333336,2.6666666666666665,8.0,6.916666666666667,160.5172546228651,28.915662650602407,6.916666666666667,7.191640770342837,-0.6836641072148938,0,0.6836641072148938
,Uttar Pradesh,Budaun,202526,0,3,0,3,-25.0,3.333333333333333,7.333333333333333,6.416666666666667,71.67025543699104,46.75324675324675,6.416666666666667,5.632024233762252,-0.6066498517859356,0,0.6066498517859356
,Telangana,Warangal,506003,2,0,0,2,0.0,1.6666666666666667,1.5,1.4166666666666667,61.23724356957968,141.17647058823528,1.4166666666666667,0.5149286505444356,1.1328430311977653,0,1.1328430311977653
2025-01-09,Telangana,Hyderabad,500057,1,0,0,1,-50.0,3.0,4.333333333333333,5.0,386.4391092852601,20.0,5.0,4.990900811390668,-0.8014585244553151,0,0.8014585244553151
2025-10-11,Andhra Pradesh,Visakhapatnam,530041,2,1,0,3,0.0,3.333333333333333,2.5,3.0,136.6683604231089,100.0,3.0,1.5374122295716144,0.0,0,0.0
2025-12-09,West Bengal,Purba Bardhaman,713145,4,0,0,4,300.0,2.0,2.1666666666666665,1.8333333333333333,134.1640786499874,218.18181818181824,1.8333333333333333,1.1146408580454252,1.9438249109816572,0,1.9438249109816572
,Tamil Nadu,Tiruvallur,600052,5,1,0,6,500.0,4.0,3.8333333333333335,3.1666666666666665,285.68387735008463,189.47368421052636,3.1666666666666665,2.167249338901662,1.307340730240682,0,1.307340730240682
2025-12-11,Bihar,Bhojpur,802159,1,2,0,3,0.0,3.6666666666666665,5.0,3.8333333333333335,132.03710196871282,78.26086956521738,3.8333333333333335,2.79067711996137,-0.2986133105018143,0,0.2986133105018143
,Gujarat,Banaskantha,385120,8,1,0,9,-25.0,8.0,9.0,8.25,142.15565571820983,109.09090909090908,8.25,5.224505196232073,0.1435542643427557,0,0.1435542643427557
2025-10-11,Uttar Pradesh,Moradabad,244401,11,5,0,16,-87.59689922480621,58.333333333333336,34.0,27.75,206.39268834571905,57.65765765765766,27.75,42.280717719892834,-0.2779044593765657,0,0.2779044593765657
,Karnataka,Mysuru,571189,3,0,0,3,-70.0,5.333333333333333,3.8333333333333335,2.833333333333333,116.6210228173412,105.88235294117648,2.833333333333333,2.5166114784248896,0.0662266178532177,0,0.0662266178532177
2025-12-09,Andhra Pradesh,Ananthapuramu,515721,1,0,0,1,0.0,1.0,1.0,1.25,20.41241452319345,80.0,1.25,0.4522670168666445,-0.5527707983925678,0,0.5527707983925678
,Maharashtra,Ahmadnagar,413201,8,0,0,8,300.0,6.666666666666667,5.333333333333333,3.9166666666666665,314.22523768787295,204.2553191489362,3.9166666666666665,3.0587678248047205,1.3349602085584984,0,1.3349602085584984
2025-02-11,Jharkhand,Gumla,835203,3,8,0,11,-47.61904761904761,13.0,12.666666666666666,10.25,212.7776642417205,107.31707317073172,10.25,7.990050631310773,0.0938667393496806,0,0.0938667393496806
2025-08-11,Kerala,Kozhikode,673304,1,0,0,1,0.0,1.0,1.5,1.5833333333333333,138.4855253834884,63.15789473684211,1.5833333333333333,0.9962049198956244,-0.5855555636027685,0,0.5855555636027685
2025-06-09,Bihar,West Champaran,845404,2,7,0,9,125.0,10.333333333333334,13.5,17.166666666666668,69.2468712456131,52.42718446601942,17.166666666666668,11.945583690092109,-0.6836557240346702,0,0.6836557240346702
2025-09-11,Madhya Pradesh,Gwalior,474003,6,2,0,8,60.00000000000001,16.333333333333332,12.666666666666666,11.25,540.8333784635219,71.11111111111111,11.25,10.48050137594225,-0.3100996682716249,0,0.3100996682716249
,Andhra Pradesh,Krishna,521333,0,1,0,1,0.0,1.0,1.0,1.1666666666666667,27.216552697590256,85.71428571428571,1.1666666666666667,0.5773502691896273,-0.2886751345948122,0,0.2886751345948122
2025-08-11,Uttar Pradesh,Ghazipur,275203,2,2,0,4,-42.85714285714286,4.333333333333333,4.0,3.6666666666666665,230.46544970381296,109.09090909090912,3.6666666666666665,2.059714602177768,0.1618347187425359,0,0.1618347187425359
2025-02-09,Bihar,Gaya,804403,1,5,0,6,-62.5,10.666666666666666,10.0,13.833333333333334,375.3981590327427,43.373493975903614,13.833333333333334,11.231719153875872,-0.6974295943493375,0,0.6974295943493375
2025-07-11,Madhya Pradesh,Hoshangabad,461221,5,0,0,5,400.0,2.333333333333333,3.8333333333333335,4.666666666666667,360.6746828540256,107.14285714285714,4.666666666666667,4.007568597117976,0.0831759520156556,0,0.0831759520156556
,Tamil Nadu,Tirunelveli,627357,0,1,0,1,-50.0,1.6666666666666667,2.333333333333333,2.1666666666666665,53.337673434517455,46.15384615384615,2.1666666666666665,1.029857301088888,-1.1328430311977469,0,1.1328430311977469
,West Bengal,Malda,732202,8,1,0,9,-57.14285714285714,10.333333333333334,8.0,7.583333333333333,814.7627963880634,118.68131868131869,7.583333333333333,7.025386865224107,0.2016496306672039,0,0.2016496306672039
2025-07-11,Andhra Pradesh,Prakasam,523185,0,2,0,2,100.0,1.3333333333333333,1.5,1.5,75.27726527090798,133.33333333333331,1.5,0.6741998624635598,0.7416198487092168,0,0.7416198487092168
2025-01-09,Uttar Pradesh,Bulandshahr,245401,2,3,0,5,66.66666666666667,3.6666666666666665,4.666666666666667,6.25,397.1938606813592,80.0,6.25,6.890375369112258,-0.1814124678320751,0,0.1814124678320751
,Tamil Nadu,Viluppuram,605802,2,0,0,2,0.0,1.6666666666666667,2.333333333333333,2.25,85.73214099741202,88.88888888888889,2.25,1.0552897060221702,-0.2369017707396719,0,0.2369017707396719
2025-05-11,Bihar,Saran,841215,6,1,0,7,133.33333333333334,10.0,10.0,8.583333333333334,102.17531278671832,81.55339805825243,8.583333333333334,5.583389868550513,-0.2835792181111612,0,0.2835792181111612
2025-09-09,Gujarat,Panchmahals,389340,1,1,1,3,-25.0,2.6666666666666665,2.1666666666666665,3.25,141.08212738212654,92.3076923076923,3.25,4.535215741084516,-0.0551241692286543,0,0.0551241692286543
2025-06-11,Odisha,Kalahandi,766103,1,0,0,1,0.0,1.6666666666666667,1.3333333333333333,2.333333333333333,98.13067629253182,42.85714285714285,2.333333333333333,1.4974726182552671,-0.8903891243679798,0,0.8903891243679798
,Uttar Pradesh,Allahabad,221505,5,0,0,5,0.0,5.0,5.0,7.75,40.54354806247117,64.51612903225806,7.75,4.845335151181269,-0.5675561987346868,0,0.5675561987346868
,Bihar,Nalanda,801301,2,4,0,6,-62.5,9.0,7.166666666666667,7.916666666666667,103.62616005074744,75.78947368421053,7.916666666666667,6.244391422904828,-0.3069421080229229,0,0.3069421080229229
,Odisha,Sundergarh,770076,1,0,0,1,0.0,1.0,1.8333333333333333,2.1666666666666665,82.5631071766718,46.15384615384615,2.1666666666666665,1.7494587907710384,-0.6668729053929198,0,0.6668729053929198
,Bihar,Nawada,805112,0,2,0,2,-66.66666666666667,9.0,6.666666666666667,6.083333333333333,749.8763854228125,32.87671232876713,6.083333333333333,5.017393987345981,-0.8138354977965898,0,0.8138354977965898
2025-12-09,Jharkhand,Sahibganj,816101,1,4,0,5,400.0,3.6666666666666665,3.8333333333333335,3.1666666666666665,276.8269213224367,157.89473684210526,3.1666666666666665,1.8989630344113089,0.9654391897637328,0,0.9654391897637328
2025-06-11,Uttar Pradesh,Fatehpur,212661,5,1,0,6,-40.0,7.333333333333333,7.166666666666667,5.333333333333333,71.13693107636041,112.5,5.333333333333333,2.6053557891103822,0.2558831578601037,0,0.2558831578601037
,Andhra Pradesh,Kurnool,518573,1,1,0,2,-50.0,5.666666666666667,6.0,6.166666666666667,210.46124128730676,32.43243243243243,6.166666666666667,4.764133677487401,-0.8745906283771959,0,0.8745906283771959
,Assam,Hailakandi,788161,3,2,1,6,-25.0,8.666666666666666,8.333333333333334,6.166666666666667,32.68879565258706,97.29729729729728,6.166666666666667,2.9490625115420617,-0.056515135238526,0,0.056515135238526
2025-09-11,Bihar,Jamui,811317,4,1,0,5,-44.44444444444444,5.666666666666667,11.833333333333334,9.666666666666666,130.92170910272208,51.72413793103448,9.666666666666666,6.485414871891329,-0.7195633215220563,0,0.7195633215220563
,West Bengal,Puruliya,723143,4,0,0,4,0.0,3.0,3.6666666666666665,3.75,134.40400621211052,106.66666666666669,3.75,2.137330535547125,0.1169683377662518,0,0.1169683377662518
2025-03-11,Uttar Pradesh,Sitapur,261205,1,3,2,6,-33.333333333333336,8.666666666666666,6.0,19.166666666666668,124.83268569740146,31.304347826086957,19.166666666666668,15.993369838411471,-0.823257812437009,0,0.823257812437009
2025-08-11,Karnataka,Belgaum,591153,1,0,0,1,0.0,1.3333333333333333,1.1666666666666667,1.4166666666666667,54.77225575051682,70.58823529411764,1.4166666666666667,0.6685579234215281,-0.6232319625115817,0,0.6232319625115817
2025-09-09,Karnataka,Vijayapura,586115,6,1,0,7,75.0,4.333333333333333,3.1666666666666665,3.333333333333333,51.75172210410732,210.0,3.333333333333333,2.059714602177688,1.7801819061679642,0,1.7801819061679642
,Odisha,Angul,759126,5,0,0,5,-16.666666666666664,4.666666666666667,3.5,3.8333333333333335,102.3755997124196,130.43478260869566,3.8333333333333335,2.9797294975866264,0.3915344220378344,0,0.3915344220378344
2025-08-09,Gujarat,Jamnagar,361345,1,0,0,1,-50.0,1.6666666666666667,1.5,1.6666666666666667,68.31300510639723,60.0,1.6666666666666667,0.7784989441700257,-0.8563488385683223,0,0.8563488385683223
,Bihar,Buxar,802123,2,4,0,6,20.0,4.666666666666667,4.5,5.25,60.74936739342152,114.28571428571428,5.25,2.1373305355470205,0.3509050132987726,0,0.3509050132987726
,Chhattisgarh,Mungeli,495335,2,2,0,4,-20.0,5.333333333333333,8.5,8.0,108.61093844663668,50.0,8.0,5.79968651190421,-0.6896924500642847,0,0.6896924500642847
,Uttar Pradesh,Bulandshahr,202394,6,1,0,7,133.33333333333334,9.333333333333334,12.833333333333334,9.916666666666666,1314.7546299876235,70.58823529411765,9.916666666666666,8.948929172438975,-0.3259235390586678,0,0.3259235390586678
2025-06-09,West Bengal,Paschim Medinipur,721232,3,0,0,3,-81.25,6.666666666666667,4.666666666666667,4.25,632.8759541803033,70.58823529411765,4.25,4.3926591656369816,-0.2845656703298392,0,0.2845656703298392
,Rajasthan,Dholpur,328029,1,0,0,1,-85.71428571428572,3.333333333333333,2.5,5.833333333333333,139.9580165966744,17.142857142857142,5.833333333333333,5.305800142440053,-0.9109527693424502,0,0.9109527693424502
,Odisha,Nuapada,766107,0,1,0,1,-90.9090909090909,5.666666666666667,6.666666666666667,6.166666666666667,70.93642115276047,16.216216216216214,6.166666666666667,3.8807996676723806,-1.331340731062658,0,1.331340731062658
,Odisha,Ganjam,761126,1,0,0,1,-50.0,2.0,2.5,1.9166666666666667,53.33767343451708,52.17391304347826,1.9166666666666667,0.996204919895616,-0.9201587428043584,0,0.9201587428043584
,Gujarat,Bhavnagar,364320,6,0,0,6,-53.84615384615385,9.333333333333334,9.333333333333334,7.0,173.7047748431899,85.71428571428571,7.0,3.861229196656048,-0.258984885141248,0,0.258984885141248
,Maharashtra,Bhandara,441924,5,0,0,5,-75.0,10.666666666666666,11.0,9.166666666666666,126.28699198006048,54.54545454545456,9.166666666666666,4.895885718610777,-0.8510547235258937,0,0.8510547235258937
2025-12-09,Kerala,Thrissur,680751,0,1,0,1,-50.0,1.3333333333333333,1.1666666666666667,1.25,54.77225575051588,80.0,1.25,0.4522670168666452,-0.5527707983925669,0,0.5527707983925669
,Madhya Pradesh,Barwani,451551,4,8,0,12,-7.692307692307687,11.0,10.166666666666666,16.666666666666668,189.5933038787024,72.0,16.666666666666668,14.462071606513163,-0.3226831392927815,0,0.3226831392927815
,Tamil Nadu,Kanyakumari,629102,1,0,0,1,0.0,1.6666666666666667,2.5,2.583333333333333,54.87781039795675,38.70967741935484,2.583333333333333,1.2401124093721456,-1.2767659781220613,0,1.2767659781220613
,Kerala,Kozhikode,673580,3,1,1,5,150.0,4.333333333333333,4.666666666666667,5.083333333333333,80.14005230556778,98.36065573770492,5.083333333333333,2.065224325624591,-0.0403507417084729,0,0.0403507417084729
2025-03-11,Uttar Pradesh,Basti,272123,1,0,0,1,-83.33333333333334,3.333333333333333,5.333333333333333,7.0,279.8619037761036,14.285714285714285,7.0,5.526794237662061,-1.0856202966836184,0,1.0856202966836184
,Madhya Pradesh,Chhindwara,480221,30,0,0,30,328.57142857142856,15.666666666666666,18.0,16.083333333333332,150.54839769273872,186.52849740932643,16.083333333333332,14.349268801981346,0.9698519735545728,0,0.9698519735545728
2025-09-09,Gujarat,Ahmedabad,382470,2,2,0,4,100.0,2.333333333333333,2.333333333333333,3.9166666666666665,112.74356350191798,102.1276595744681,3.9166666666666665,3.9876703915343006,0.0208977485978398,0,0.0208977485978398
2025-01-06,Karnataka,Bengaluru Urban,560068,278,231,167,676,31.77387914230019,441.6666666666667,333.3333333333333,333.3333333333333,171.10530406604866,202.8,333.3333333333333,251.552512741707,1.362207289968577,0,1.362207289968577
2025-11-09,Kerala,Kottayam,686606,2,0,0,2,100.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,65.3339002242978,150.0,1.3333333333333333,0.6513389472789297,1.023532631438318,0,1.023532631438318
2025-04-09,Karnataka,Bellary,583120,9,1,0,10,900.0,4.666666666666667,3.1666666666666665,3.083333333333333,378.7797170837875,324.3243243243243,3.083333333333333,2.874917653629672,2.4058660107826606,0,2.4058660107826606
2025-02-09,Chhattisgarh,Uttar Bastar Kanker,494777,0,2,0,2,-33.333333333333336,2.0,1.5,1.375,85.41836041681142,145.45454545454547,1.375,0.7440238091428449,0.8400268812903088,0,0.8400268812903088
2025-05-11,Madhya Pradesh,Khargone,451331,5,3,0,8,100.0,7.666666666666667,7.5,8.5,69.19171931812586,94.11764705882352,8.5,6.653775414951702,-0.0751453075612455,0,0.0751453075612455
2025-10-11,Karnataka,Bengaluru,560035,6,2,2,10,66.66666666666667,6.333333333333333,5.666666666666667,5.0,100.57774338339918,200.0,5.0,2.891995221930987,1.7289101870166634,0,1.7289101870166634
2025-02-09,Bihar,Rohtas,821307,2,1,0,3,50.0,2.0,5.333333333333333,4.833333333333333,90.8152377490006,62.06896551724138,4.833333333333333,4.427873147015461,-0.4140437795895446,0,0.4140437795895446
2025-02-11,Telangana,Jagitial,505529,1,0,0,1,-66.66666666666667,1.6666666666666667,2.333333333333333,2.083333333333333,103.27955589886444,48.0,2.083333333333333,1.0836246694508316,-0.9997311466546384,0,0.9997311466546384
2025-11-11,Karnataka,Belagavi,591103,1,0,0,1,-50.0,1.3333333333333333,2.1666666666666665,1.9166666666666667,182.594470728828,52.17391304347826,1.9166666666666667,1.164500152881314,-0.7871760809979845,0,0.7871760809979845
2025-07-11,Haryana,Palwal,121105,2,0,0,2,-89.47368421052632,7.666666666666667,7.833333333333333,12.0,461.808771691536,16.666666666666664,12.0,9.936159858178248,-1.0064250316755128,0,1.0064250316755128
,Bihar,West Champaran,845103,6,10,0,16,-42.85714285714286,21.666666666666668,24.5,24.916666666666668,528.607125459336,64.21404682274247,24.916666666666668,16.093241570375067,-0.5540628112536844,0,0.5540628112536844
,Tamil Nadu,Ariyalur,612901,3,0,0,3,200.0,2.333333333333333,3.333333333333333,2.75,95.83937179043448,109.09090909090908,2.75,1.3568010505999368,0.1842569327975221,0,0.1842569327975221
2025-10-11,Kerala,Palakkad,679336,2,0,0,2,100.0,1.3333333333333333,1.1666666666666667,1.25,49.159604012508666,160.0,1.25,0.4522670168666423,1.6583123951777112,0,1.6583123951777112
2025-12-09,West Bengal,Jalpaiguri,734008,2,1,0,3,50.0,3.0,5.666666666666667,4.083333333333333,319.41376079171704,73.46938775510205,4.083333333333333,4.501683186892104,-0.2406507273740981,0,0.2406507273740981
,Madhya Pradesh,Singrauli,486882,5,0,0,5,-76.19047619047619,12.666666666666666,17.0,15.0,504.62925718862766,33.33333333333333,15.0,12.328828005937943,-0.8111071056538132,0,0.8111071056538132
,Karnataka,Belagavi,591229,0,1,0,1,-50.0,2.6666666666666665,1.8333333333333333,1.8333333333333333,180.12855491647187,54.54545454545456,1.8333333333333333,1.1934162828797088,-0.6982754846636609,0,0.6982754846636609
,Bihar,Bhojpur,802313,0,1,0,1,-66.66666666666667,3.333333333333333,4.166666666666667,4.5,64.21789485534596,22.22222222222222,4.5,3.8494391563160097,-0.909223359007334,0,0.909223359007334
,Madhya Pradesh,Khargone,451001,45,1,0,46,1433.3333333333337,22.0,18.0,18.416666666666668,596.7762586256835,249.7737556561086,18.416666666666668,12.0337278538488,2.292168617101577,0,2.292168617101577
,Karnataka,Bellary,583223,1,0,0,1,-75.0,3.333333333333333,2.333333333333333,2.1666666666666665,181.94550466188176,46.15384615384615,2.1666666666666665,1.3371158468430553,-0.8725247475162148,0,0.8725247475162148
,Punjab,Ludhiana,141202,1,0,0,1,0.0,1.0,27.83333333333333,14.666666666666666,5327.009634912004,6.818181818181819,14.666666666666666,37.37362544345866,-0.3656767708378337,0,0.3656767708378337
2025-09-09,Tamil Nadu,Coimbatore,642001,1,0,0,1,-66.66666666666667,1.6666666666666667,1.8333333333333333,1.9166666666666667,134.43985299781554,52.17391304347826,1.9166666666666667,1.5050420310248545,-0.6090638319532279,0,0.6090638319532279
2025-08-11,Gujarat,Ahmedabad,382427,2,0,0,2,100.0,5.0,5.5,5.916666666666667,588.7384503860462,33.80281690140845,5.916666666666667,4.6015478291816665,-0.8511628721597363,0,0.8511628721597363
2025-11-11,Himachal Pradesh,Kangra,176051,1,0,0,1,0.0,1.0,1.1666666666666667,1.75,49.15960401250818,57.14285714285714,1.75,0.9653072991634216,-0.7769546554242192,0,0.7769546554242192
,Uttar Pradesh,Sonbhadra,231205,2,0,0,2,-66.66666666666667,6.333333333333333,6.666666666666667,6.666666666666667,60.24855388697925,30.0,6.666666666666667,5.210711578231432,-0.895591052508529,0,0.895591052508529
2025-12-11,Tamil Nadu,Salem,636402,1,0,0,1,0.0,1.0,1.1666666666666667,1.75,49.15960401250928,57.14285714285714,1.75,1.4847711791871392,-0.5051283393112459,0,0.5051283393112459
,Bihar,Bhagalpur,853203,9,0,0,9,125.0,5.666666666666667,4.0,4.333333333333333,101.68204597256452,207.6923076923077,4.333333333333333,3.113995776639706,1.498610467514005,0,1.498610467514005
2025-11-09,Haryana,Gurgaon,122018,2,1,0,3,0.0,2.6666666666666665,2.5,3.583333333333333,97.61033642896828,83.72093023255813,3.583333333333333,3.2601821849061654,-0.178926606014235,0,0.178926606014235
2025-06-09,Karnataka,Belagavi,590008,0,1,0,1,-80.0,2.333333333333333,2.1666666666666665,1.6666666666666667,206.16538668425076,60.0,1.6666666666666667,1.3706888336846856,-0.4863734571139194,0,0.4863734571139194
2025-11-09,Assam,Nagaon,782442,1,1,0,2,-86.66666666666667,10.333333333333334,11.0,7.166666666666667,298.98596969056337,27.906976744186046,7.166666666666667,6.102657146063679,-0.8466257472778489,0,0.8466257472778489
,Gujarat,Kheda,388245,2,1,0,3,0.0,5.0,3.5,4.0,169.640141999993,75.0,4.0,2.296241989146554,-0.4354941703560043,0,0.4354941703560043
,Madhya Pradesh,Balaghat,481337,7,0,0,7,-58.82352941176471,16.666666666666668,9.833333333333334,8.833333333333334,503.5154713732032,79.24528301886792,8.833333333333334,7.120180453961109,-0.2574841108575291,0,0.2574841108575291
,West Bengal,Howrah,711112,0,3,0,3,-25.0,2.6666666666666665,3.6666666666666665,4.166666666666667,420.0020087187953,72.0,4.166666666666667,3.270622218626348,-0.356710921861426,0,0.356710921861426
2025-09-09,West Bengal,Purba Medinipur,721603,5,0,0,5,66.66666666666667,4.333333333333333,3.6666666666666665,6.583333333333333,58.13945754007509,75.9493670886076,6.583333333333333,7.549332701797176,-0.2097315611691624,0,0.2097315611691624
,Maharashtra,Mumbai City,400031,5,2,0,7,-22.22222222222222,10.333333333333334,9.0,6.75,50.40078568366578,103.7037037037037,6.75,3.493500458643947,0.0715614619089076,0,0.0715614619089076
2025-03-09,Bihar,Sitamarhi,843324,13,14,2,29,262.5,13.0,11.0,14.25,159.9545683127919,203.50877192982455,14.25,10.955488454311585,1.3463571306302702,0,1.3463571306302702
2025-12-09,Telangana,Nalgonda,508004,1,2,0,3,0.0,2.6666666666666665,4.333333333333333,4.083333333333333,545.4490400072347,73.46938775510205,4.083333333333333,3.752776749732569,-0.2886751345948127,0,0.2886751345948127
,Madhya Pradesh,Umaria,484551,3,0,0,3,50.0,3.0,10.0,9.666666666666666,70.55497566119175,31.03448275862069,9.666666666666666,10.594452522071355,-0.6292601389999193,0,0.6292601389999193
,Jharkhand,East Singhbhum,832107,1,4,0,5,400.0,6.666666666666667,8.333333333333334,8.083333333333334,199.34558468027117,61.85567010309278,8.083333333333334,5.94609624931021,-0.5185474980649738,0,0.5185474980649738
2025-06-11,Kerala,Malappuram,676103,0,1,0,1,-50.0,2.0,2.1666666666666665,1.8333333333333333,67.58054179739757,54.54545454545456,1.8333333333333333,1.0298573010894772,-0.8091735937122134,0,0.8091735937122134
,Punjab,Hoshiarpur,144222,0,1,0,1,0.0,1.3333333333333333,3.5,3.0,111.48824884098568,33.33333333333333,3.0,2.763397118831985,-0.7237468644554956,0,0.7237468644554956
2025-09-11,Telangana,Siddipet,502301,3,0,0,3,200.0,2.6666666666666665,2.5,2.25,93.15707563433232,133.33333333333331,2.25,1.0552897060221744,0.7107053122190131,0,0.7107053122190131
,Rajasthan,Alwar,301604,8,2,0,10,66.66666666666667,10.333333333333334,8.333333333333334,6.583333333333333,205.81264020107145,151.8987341772152,6.583333333333333,4.055486369973593,0.8424801256794544,0,0.8424801256794544
2025-02-09,Maharashtra,Mumbai City,400004,1,0,0,1,-50.0,1.6666666666666667,1.6666666666666667,1.5,68.3130051063973,66.66666666666666,1.5,0.6741998624632424,-0.741619848709566,0,0.741619848709566
,Andhra Pradesh,Hyderabad,500005,1,1,0,2,-33.333333333333336,3.6666666666666665,5.0,5.416666666666667,137.4115877371508,36.92307692307692,5.416666666666667,3.654594451654052,-0.9348962550742944,0,0.9348962550742944
2025-01-05,Gujarat,Surat,395004,406,183,14,603,217.3684210526316,352.0,442.0,376.75,250.8783776947372,160.05308560053086,376.75,282.57070716097684,0.8006845517469309,0,0.8006845517469309
,Rajasthan,Dungarpur,314804,3,1,0,4,-20.0,5.0,6.0,6.833333333333333,81.09582450262305,58.53658536585367,6.833333333333333,3.242707435947882,-0.8737554618476138,0,0.8737554618476138
,Chhattisgarh,Rajnandgaon,491881,3,0,0,3,-66.66666666666667,5.666666666666667,7.5,6.0,123.5565734870125,50.0,6.0,4.327501903786149,-0.6932405962375864,0,0.6932405962375864
,Maharashtra,Raigad,402111,0,1,0,1,0.0,1.0,1.5,2.1666666666666665,97.6103364289746,46.15384615384615,2.1666666666666665,1.4668044012448456,-0.7953798513806895,0,0.7953798513806895
,Rajasthan,Barmer,344033,5,0,0,5,66.66666666666667,4.666666666666667,5.666666666666667,5.833333333333333,73.52494659753788,85.71428571428572,5.833333333333333,2.4058010698882653,-0.3463849707956262,0,0.3463849707956262
,Jharkhand,Pakaur,816104,2,4,0,6,200.0,4.333333333333333,2.833333333333333,3.25,190.6157784654776,184.6153846153846,3.25,2.454124543035105,1.1205625271971626,0,1.1205625271971626
2025-10-11,Uttarakhand,Dehradun,249204,2,0,0,2,100.0,1.3333333333333333,1.3333333333333333,2.0,71.81509178025979,100.0,2.0,1.1281521496390228,0.0,0,0.0
2025-06-09,Bihar,Katihar,854317,7,10,0,17,41.66666666666667,15.333333333333334,11.666666666666666,13.25,87.77982189254112,128.30188679245282,13.25,6.340705438241937,0.5914168441547646,0,0.5914168441547646
,Maharashtra,Wardha,442001,3,0,0,3,0.0,3.333333333333333,3.0,3.75,134.72365405882823,80.0,3.75,3.1079078025403053,-0.2413198999619531,0,0.2413198999619531
2025-01-11,Assam,Lakhimpur,787031,2,0,0,2,100.0,1.3333333333333333,6.666666666666667,6.166666666666667,702.5198686349196,32.43243243243243,6.166666666666667,7.408021860038429,-0.5624533438735091,0,0.5624533438735091
